149226.3	C	M79	54	253	520831
149785.2	C	M80	210	129	688097
153832.2	C	M81	138	356	481608
161397.7	C	M82	461	138	93956
165100.4	C	M83	195	107	370099
167209.7	C	M84	136	487	638020
167586.3	C	M85	28	499	156497
170727.9	C	M86	282	98	691895
175496.7	C	M87	385	336	338470
177763.6	C	M88	63	314	365624
179683.2	C	M89	9	238	782944
182152.3	C	M90	68	454	155192
187176.5	C	M91	154	272	582649
187555.2	C	M92	134	121	670337
191126.0	C	M93	315	373	408189
191340.9	C	M94	122	175	810722
191997.5	C	M95	4	292	752259
194049.8	C	M96	231	34	291769
194370.9	C	M97	220	80	587157
196315.3	C	M98	61	407	558314
200565.8	C	M99	268	410	125834
200914.5	C	M100	67	393	288972
203734.4	C	M101	461	22	938139
207258.0	C	M102	359	331	154341
207953.4	C	M103	280	162	666497
212384.2	C	M104	320	311	502291
214197.9	C	M105	214	377	87960
215029.3	C	M106	464	112	977388
221246.0	C	M107	70	352	311106
221602.7	C	M108	440	457	406366
224046.5	C	M109	333	399	545824
226649.6	C	M110	124	276	187250
227136.6	C	M111	432	44	582712
227775.2	C	M112	255	396	761936
230852.1	C	M113	264	47	180415
234752.2	C	M114	388	111	702085
234919.2	C	M115	410	307	617019
236683.2	C	M116	207	460	62920
239824.0	C	M117	65	337	444445
241512.6	C	M118	468	137	260388
242866.8	C	M119	287	448	493939
244238.5	C	M120	335	276	30920
247885.3	C	M121	173	78	812982
250165.0	C	M122	463	411	888306
251329.7	C	M123	201	419	492700
251767.4	C	M124	433	301	605979
254215.2	C	M125	319	454	330143
254315.9	C	M126	27	455	703255
255513.0	C	M127	445	182	652639
255939.8	C	M128	178	407	395344
258068.6	C	M129	391	389	914431
262499.1	C	M130	368	306	505561
262720.5	C	M131	64	90	72110
267104.2	C	M132	33	395	982238
267884.1	C	M133	170	249	19373
268339.0	C	M134	442	347	343085
268908.6	C	M135	126	9	29778
272751.1	C	M136	265	327	827332
273025.7	C	M137	222	419	604400
275291.1	C	M138	231	40	713326
275758.1	C	M139	84	254	868911
277711.9	C	M140	171	155	800844
278010.4	C	M141	446	38	464271
279264.9	C	M142	47	247	524925
279568.5	C	M143	47	373	496974
282471.7	C	M144	249	147	864265
284153.1	C	M145	143	403	956908
284154.3	C	M146	52	441	749587
284569.3	C	M147	457	360	197079
284934.0	C	M148	321	250	510024
287782.4	C	M149	274	383	277722
292219.0	C	M150	399	225	16678
292381.9	C	M151	221	59	94914
293136.2	C	M152	111	129	330492
294921.3	C	M153	382	345	901894
295541.1	C	M154	96	244	364913
295901.1	C	M155	46	423	993280
297077.2	C	M156	427	173	537515
298108.2	C	M157	416	158	796485
298383.8	C	M158	188	84	797887
299542.8	C	M159	262	205	396374
301201.3	C	M160	357	77	136318
303699.8	C	M161	471	2	420007
304030.4	C	M162	259	255	10801
308810.8	C	M163	431	193	627601
309271.6	C	M164	297	43	542233
311100.5	C	M165	225	21	837965
311855.5	C	M166	409	490	402009
314167.3	C	M167	161	249	874341
316413.2	C	M168	79	133	214092
319515.2	C	M169	458	355	888932
319563.7	C	M170	152	54	954517
319656.9	C	M171	470	379	793511
321567.0	C	M172	467	312	17093
329892.7	C	M173	130	245	147926
332895.0	C	M174	135	23	276838
335805.4	C	M175	227	156	94208
337126.6	C	M176	428	82	65814
340819.8	C	M177	449	58	937578
342298.9	C	M178	395	340	361855
345084.5	C	M179	48	165	133839
347988.6	C	M180	75	180	305348
348018.0	C	M181	181	85	97477
348256.7	C	M182	60	73	157993
350443.2	C	M183	373	166	375966
353045.0	C	M184	113	267	536593
353980.3	C	M185	495	340	889167
356261.4	C	M186	445	262	660399
358666.4	C	M187	246	355	806284
359340.1	C	M188	420	292	941162
359580.1	C	M189	36	359	237430
362357.6	C	M190	45	251	924647
364997.6	C	M191	476	12	963721
365283.2	C	M192	400	6	598286
368448.0	C	M193	126	291	702092
371866.2	C	M194	290	294	111663
374569.4	C	M195	227	283	95134
382380.0	C	M196	87	55	10628
383687.9	C	M197	183	459	55589
388420.3	C	M198	179	140	341755
395368.4	C	M199	180	405	630123
395640.4	C	M200	360	203	894371
398078.5	C	M201	329	209	546928
398139.7	C	M202	192	379	720157
398422.7	C	M203	364	23	393277
398930.3	C	M204	441	485	322385
400352.7	C	M205	404	244	883411
404680.8	C	M206	127	236	875354
405337.5	C	M207	21	281	289964
410370.5	C	M208	372	430	100214
411311.3	C	M209	368	213	763325
417833.7	C	M210	175	167	854076
419933.1	C	M211	41	388	374790
424206.3	C	M212	389	332	363973
428203.2	C	M213	258	226	945599
430829.9	C	M214	341	171	32282
431752.1	C	M215	485	234	585848
435705.4	C	M216	469	270	796241
436661.6	C	M217	266	88	229795
441546.7	C	M218	113	265	435690
441899.7	C	M219	91	431	391245
445045.3	C	M220	306	147	230900
445523.2	C	M221	137	67	939195
447735.4	C	M222	494	67	849938
449670.7	C	M223	252	55	37030
450614.1	C	M224	215	17	489152
454650.3	C	M225	89	241	182724
455325.0	C	M226	246	283	977559
455715.2	C	M227	157	483	75817
455888.3	C	M228	318	365	277396
457404.0	C	M229	262	230	784493
458539.2	C	M230	274	392	313343
459630.3	C	M231	7	223	153281
460737.6	C	M232	272	193	172270
461078.1	C	M233	202	248	738666
461888.5	C	M234	75	374	617371
465051.5	C	M235	342	97	420040
465739.4	C	M236	290	325	112500
467464.0	C	M237	390	163	956415
467801.1	C	M238	433	452	33730
469002.5	C	M239	370	91	827483
474035.9	C	M240	375	162	355177
475731.6	C	M241	391	167	109049
476263.7	C	M242	182	231	32580
476914.6	C	M243	396	347	878848
481148.8	C	M244	330	92	5949
481293.4	C	M245	249	45	760591
484581.0	C	M246	34	498	577572
484619.5	C	M247	73	297	407710
484684.1	C	M248	220	37	209156
484950.0	C	M249	426	197	439599
485155.9	C	M250	375	152	855917
486067.6	C	M251	483	188	914769
490240.4	C	M252	370	170	211881
490888.7	C	M253	54	174	302713
492052.5	C	M254	117	303	944684
496852.8	C	M255	367	223	271908
498649.3	C	M256	35	36	257463
499860.5	C	M257	125	341	602564
500232.4	C	M258	430	217	275227
501906.3	C	M259	3	47	576396
505032.4	C	M260	399	396	322137
506179.5	C	M261	40	384	380034
507224.2	C	M262	286	62	784210
507622.2	C	M263	486	324	731421
514683.3	C	M264	227	193	536223
518114.0	C	M265	262	180	557720
527802.5	C	M266	278	102	812608
527808.9	C	M267	5	13	757118
528006.8	C	M268	163	192	646049
528052.9	C	M269	300	25	679117
529161.1	C	M270	262	436	623830
529162.0	C	M271	85	44	898469
540836.8	C	M272	102	268	948204
541364.8	C	M273	246	355	431399
541484.1	C	M274	430	25	762704
541489.0	C	M275	322	163	780024
541940.7	C	M276	80	115	115625
546470.3	C	M277	340	490	677461
548574.3	C	M278	465	122	334356
556513.5	C	M279	359	41	483428
556526.4	C	M280	279	301	723822
556920.9	C	M281	193	86	192998
557937.6	C	M282	231	361	26870
560138.8	C	M283	366	395	537788
560927.4	C	M284	131	335	127689
561610.1	C	M285	453	45	590184
561707.1	C	M286	307	172	519133
562345.6	C	M287	416	183	394199
563036.9	C	M288	18	17	621612
565371.0	C	M289	397	224	521104
566309.4	C	M290	382	164	447498
568379.5	C	M291	397	273	795742
572388.8	C	M292	374	173	343242
579259.6	C	M293	262	169	976352
585483.0	C	M294	369	388	725647
588902.0	C	M295	167	337	391639
591364.9	C	M296	269	181	212553
592603.3	C	M297	187	104	79351
593346.6	C	M298	47	312	323008
595180.2	C	M299	365	133	771155
597478.3	C	M300	435	241	673288
605232.8	C	M301	330	50	397583
605367.1	C	M302	290	372	310940
605438.3	C	M303	403	59	444696
607033.2	C	M304	394	261	755952
607914.4	C	M305	278	417	49249
609549.3	C	M306	139	377	71760
610832.6	C	M307	73	122	267349
612394.0	C	M308	476	386	329566
617273.5	C	M309	222	245	797207
617854.8	C	M310	2	324	469260
621503.7	C	M311	68	344	695785
622023.1	C	M312	463	81	167638
623384.9	C	M313	245	358	859799
623860.2	C	M314	65	257	71852
628874.8	C	M315	457	27	663949
628984.9	C	M316	394	69	648285
629081.8	C	M317	207	319	178155
630058.5	C	M318	349	160	386961
632495.9	C	M319	180	70	976016
635972.1	C	M320	396	100	874162
642979.7	C	M321	267	215	328820
644137.8	C	M322	260	427	46217
644426.3	C	M323	281	80	276265
647595.4	C	M324	169	90	266801
649836.9	C	M325	306	159	931034
657476.2	C	M326	321	289	880499
658783.2	C	M327	486	487	269036
658993.8	C	M328	99	371	844157
662017.0	C	M329	300	248	254756
663810.5	C	M330	308	235	755404
666717.9	C	M331	498	447	914512
667917.2	C	M332	261	491	967369
668125.3	C	M333	169	268	604539
670079.1	C	M334	165	439	891397
670970.6	C	M335	190	303	624050
671503.3	C	M336	241	147	973887
672981.9	C	M337	380	206	4922
677836.7	C	M338	51	192	517053
682476.8	C	M339	347	293	984151
685137.4	C	M340	347	27	707720
690663.1	C	M341	316	394	524671
691365.7	C	M342	319	74	67091
692083.1	C	M343	26	25	224549
693203.5	C	M344	52	283	954854
695970.7	C	M345	460	95	648754
696044.5	C	M346	151	362	401676
696055.2	C	M347	171	297	159108
697711.0	C	M348	289	383	502773
698292.6	C	M349	31	56	905088
699917.9	C	M350	147	186	147722
