8312.5	C	M121	43	5	774335
8341.4	C	M122	70	49	1906331
8385.2	C	M123	81	22	503746
8422.4	C	M124	75	29	269857
8435.4	C	M125	94	39	222633
8472.7	C	M126	96	85	1627872
8483.9	C	M127	29	92	738755
8497.5	C	M128	95	66	515861
8505.1	C	M129	85	21	1528054
8507.4	C	M130	49	89	578108
8560.9	C	M131	8	58	1008444
8620.1	C	M132	61	27	1263755
8680.3	C	M133	66	26	1196312
8718.8	C	M134	61	7	923923
8773.7	C	M135	49	26	246936
8777.1	C	M136	46	51	600608
8833.8	C	M137	63	92	616223
8834.4	C	M138	43	26	1766835
8839.1	C	M139	29	68	607788
8928.1	C	M140	33	12	965027
8972.7	C	M141	28	8	1101991
8986.3	C	M142	38	72	551350
9105.1	C	M143	20	78	1147486
9107.9	C	M144	73	94	1989187
9110.6	C	M145	57	75	1227342
9169.5	C	M146	76	82	1619943
9222.8	C	M147	80	88	1858797
9223.2	C	M148	91	78	470351
9244.3	C	M149	87	3	1179166
9266.3	C	M150	20	86	1559691
9326.6	C	M151	62	54	1154601
9334.8	C	M152	82	53	1440020
9382.5	C	M153	77	2	1338161
9436.2	C	M154	51	43	565911
9569.8	C	M155	60	20	1989385
9579.2	C	M156	78	41	1756292
9638.2	C	M157	46	52	931500
9664.0	C	M158	61	63	455263
9680.4	C	M159	72	83	1210846
9707.3	C	M160	77	31	1909404
9721.9	C	M161	6	10	951977
9727.8	C	M162	24	10	1443762
9735.6	C	M163	99	96	1874401
9763.7	C	M164	62	51	1273522
9801.6	C	M165	15	7	738537
9830.8	C	M166	63	26	1390105
9932.8	C	M167	65	20	1585070
9951.8	C	M168	41	17	962442
9980.5	C	M169	10	86	1298423
9995.7	C	M170	76	70	1892434
10072.5	C	M171	86	63	1487240
10122.3	C	M172	86	31	251661
10212.2	C	M173	75	56	1862858
10260.0	C	M174	82	61	1841415
10368.3	C	M175	92	27	1395978
10372.2	C	M176	11	93	1513613
10460.9	C	M177	9	33	1789900
10472.1	C	M178	77	20	1259156
10612.9	C	M179	23	82	759663
10620.0	C	M180	45	6	1781497
10645.6	C	M181	71	90	607195
10666.3	C	M182	12	87	1948964
10673.7	C	M183	4	75	947004
10710.0	C	M184	18	85	1890392
10714.4	C	M185	91	83	1381064
10811.5	C	M186	4	23	1629494
10856.6	C	M187	81	23	1873656
10904.9	C	M188	17	42	502267
10961.2	C	M189	67	81	1497741
10985.3	C	M190	63	31	700836
10997.4	C	M191	59	2	1977890
11001.0	C	M192	35	59	589188
11014.7	C	M193	4	57	391467
11019.4	C	M194	22	12	117674
11100.0	C	M195	51	11	527463
11120.0	C	M196	17	92	1666673
11135.9	C	M197	2	30	912759
11184.9	C	M198	0	74	239910
11192.8	C	M199	17	98	859143
11236.2	C	M200	26	6	1743884
11295.6	C	M201	73	2	1247158
11362.2	C	M202	92	49	625088
11401.3	C	M203	62	5	1653356
11402.2	C	M204	58	34	883068
11469.4	C	M205	18	20	264413
11551.2	C	M206	59	28	1125072
11560.1	C	M207	34	85	840984
11564.8	C	M208	19	59	487329
11566.6	C	M209	31	84	861558
11626.1	C	M210	41	17	1651402
11661.0	C	M211	37	44	1981871
11667.7	C	M212	6	26	418681
11671.5	C	M213	51	45	324146
11682.9	C	M214	9	20	1450886
11684.4	C	M215	32	96	775951
11687.1	C	M216	49	33	968141
11698.3	C	M217	80	3	1713069
11733.2	C	M218	57	12	1644958
11750.9	C	M219	21	33	395441
11878.7	C	M220	47	96	868701
11889.4	C	M221	94	45	584897
11920.3	C	M222	27	50	1884079
11976.0	C	M223	94	78	510486
12011.8	C	M224	38	65	1074798
12130.8	C	M225	41	68	417912
12161.4	C	M226	34	79	1863151
12305.8	C	M227	10	99	651545
12359.5	C	M228	85	62	997591
12399.8	C	M229	45	8	1021729
12405.5	C	M230	36	41	1167789
12417.5	C	M231	67	89	909812
12428.1	C	M232	43	7	1230962
12440.8	C	M233	35	32	251110
12480.0	C	M234	79	56	1962150
12509.5	C	M235	54	14	1464139
12512.6	C	M236	69	45	337456
12552.5	C	M237	27	97	1254509
12716.2	C	M238	68	56	1401758
12742.4	C	M239	28	6	1034685
12821.5	C	M240	43	39	1350307
12824.4	C	M241	90	95	1029933
12838.0	C	M242	99	69	995821
12862.7	C	M243	69	76	805218
12945.8	C	M244	41	42	1541845
12953.3	C	M245	62	8	1291459
12957.5	C	M246	98	67	1065190
12980.1	C	M247	90	29	309283
12994.5	C	M248	85	55	1597308
13032.1	C	M249	40	37	765514
13054.8	C	M250	89	27	403054
13095.3	C	M251	58	21	1908887
13150.7	C	M252	27	75	180934
13153.0	C	M253	96	36	1223301
13210.0	C	M254	89	64	1421593
13245.5	C	M255	86	24	555449
13249.2	C	M256	55	91	655953
13293.6	C	M257	84	44	1666751
13294.1	C	M258	92	76	105130
13320.3	C	M259	84	42	541799
13426.8	C	M260	34	11	252875
13444.1	C	M261	76	13	239256
13451.3	C	M262	28	62	541648
13522.2	C	M263	73	67	105030
13522.7	C	M264	1	45	1132319
13577.9	C	M265	28	96	254809
13578.4	C	M266	55	14	366545
13581.8	C	M267	76	38	800976
13585.7	C	M268	69	66	999133
13614.9	C	M269	30	45	219188
13620.6	C	M270	33	84	667441
13621.0	C	M271	66	48	730097
13674.7	C	M272	51	10	1313087
13745.3	C	M273	41	43	1080896
13822.6	C	M274	14	19	1112946
13823.4	C	M275	20	44	494962
13836.4	C	M276	80	18	678857
13867.7	C	M277	7	99	1073257
13904.5	C	M278	94	82	628681
13951.2	C	M279	71	7	840252
13971.4	C	M280	76	6	124559
13993.1	C	M281	67	86	977220
14015.9	C	M282	49	36	1260396
14033.6	C	M283	75	23	1414421
14073.5	C	M284	63	5	1551708
14085.3	C	M285	64	12	1607818
14103.3	C	M286	76	83	1501998
14112.8	C	M287	51	36	1795082
14195.9	C	M288	45	70	1785612
14217.5	C	M289	46	50	1275001
14278.0	C	M290	50	76	1521698
14301.9	C	M291	7	25	367708
14324.1	C	M292	63	43	314767
14334.3	C	M293	12	62	476486
14359.5	C	M294	80	65	1377551
14453.4	C	M295	54	27	1887752
14485.0	C	M296	68	45	1198279
14505.5	C	M297	71	7	905571
14557.1	C	M298	76	59	1958711
14578.1	C	M299	75	85	774845
14596.7	C	M300	62	44	1536918
14707.0	C	M301	62	37	1481561
14750.7	C	M302	96	95	678130
14756.8	C	M303	78	82	1996531
14767.1	C	M304	88	4	1145902
14810.3	C	M305	57	39	376772
14811.5	C	M306	61	49	1114712
14889.0	C	M307	5	64	689846
14907.5	C	M308	78	64	802740
14992.7	C	M309	1	86	1484847
14993.3	C	M310	24	54	1568013
15005.2	C	M311	8	48	1585450
15007.0	C	M312	3	45	1943486
15070.6	C	M313	18	31	279392
15121.3	C	M314	3	49	171714
15171.2	C	M315	32	99	525614
15188.0	C	M316	54	60	1756473
15214.0	C	M317	79	89	927874
15255.4	C	M318	52	48	203411
15271.7	C	M319	38	35	813048
15300.5	C	M320	94	49	1360390
15313.8	C	M321	88	34	1069884
15405.4	C	M322	28	73	136440
15411.8	C	M323	81	33	518156
15419.8	C	M324	88	94	1992522
15470.6	C	M325	60	48	1004219
15471.5	C	M326	96	51	1200561
15492.2	C	M327	16	24	1021306
15535.0	C	M328	20	6	1733914
15544.5	C	M329	76	86	1815870
15545.5	C	M330	81	24	1646792
15577.9	C	M331	45	88	1716611
15647.6	C	M332	93	86	906730
15665.0	C	M333	37	26	1869940
15722.3	C	M334	27	47	1202040
15742.3	C	M335	77	24	1886430
15793.3	C	M336	3	94	399935
15804.1	C	M337	56	43	618517
15844.5	C	M338	63	38	1083416
15846.7	C	M339	34	90	962940
15869.9	C	M340	26	4	1536044
15916.3	C	M341	96	81	1945126
15990.7	C	M342	60	21	1637254
15999.9	C	M343	13	33	1965073
16031.4	C	M344	83	54	208347
16157.6	C	M345	86	10	483833
16175.4	C	M346	9	76	1242101
16228.0	C	M347	38	13	652701
16232.3	C	M348	85	91	686275
16235.5	C	M349	13	15	757626
16309.4	C	M350	42	60	412856
16309.6	C	M351	38	18	1759223
16328.8	C	M352	11	87	1989701
16338.6	C	M353	90	83	973385
16342.7	C	M354	76	50	1133603
16385.4	C	M355	27	55	1716299
16473.1	C	M356	18	16	1140403
16505.1	C	M357	8	10	181302
16510.1	C	M358	76	29	577653
16539.9	C	M359	48	9	659712
16599.3	C	M360	68	91	775046
16601.2	C	M361	27	78	1751672
16608.5	C	M362	4	16	1413931
16611.9	C	M363	45	47	746611
16649.0	C	M364	50	14	700635
16662.0	C	M365	26	1	724928
16684.6	C	M366	83	54	692965
16787.9	C	M367	34	71	683484
16797.8	C	M368	39	63	300452
16806.8	C	M369	77	17	1073583
16863.8	C	M370	55	69	1747799
16892.3	C	M371	23	79	962002
16949.5	C	M372	77	53	297155
17053.0	C	M373	24	9	454684
17132.5	C	M374	38	18	1918313
17142.3	C	M375	36	95	371174
17198.9	C	M376	9	63	1821768
17316.4	C	M377	25	73	1895785
17428.0	C	M378	57	36	1173191
17448.4	C	M379	48	90	1420711
17475.8	C	M380	38	46	1431848
17487.7	C	M381	78	10	1161158
17512.2	C	M382	16	79	699063
17563.5	C	M383	54	98	1921083
17593.8	C	M384	30	8	1731499
17624.3	C	M385	52	37	1274935
17640.4	C	M386	8	5	1111034
17804.7	C	M387	76	33	977442
17828.3	C	M388	75	87	1816509
17834.7	C	M389	38	1	852791
17892.3	C	M390	89	40	746511
17949.7	C	M391	32	31	221336
17984.2	C	M392	97	70	892845
18057.7	C	M393	14	93	242777
18118.4	C	M394	23	56	1192547
18123.7	C	M395	50	40	499524
18127.3	C	M396	30	35	522870
18129.2	C	M397	83	28	1000168
18152.7	C	M398	99	17	787026
18159.5	C	M399	86	39	161208
18162.1	C	M400	31	50	590219
18241.9	C	M401	0	7	217642
18243.3	C	M402	68	92	903180
18352.3	C	M403	17	80	1554778
18366.7	C	M404	33	25	1558304
18423.4	C	M405	19	26	1565257
18426.2	C	M406	91	37	902285
18449.9	C	M407	23	72	1967567
18454.9	C	M408	81	97	1048227
18525.4	C	M409	68	42	1809154
18590.1	C	M410	45	21	325851
18617.1	C	M411	75	13	467201
18645.8	C	M412	40	85	185372
18692.4	C	M413	92	20	732963
18710.2	C	M414	15	4	1069516
18778.2	C	M415	38	52	1687053
18831.8	C	M416	75	23	1138144
18942.1	C	M417	2	3	410959
18981.9	C	M418	57	68	1233408
19023.1	C	M419	66	59	1531648
19089.6	C	M420	38	42	1402539
19107.1	C	M421	86	30	1750781
19136.7	C	M422	78	10	1424623
19170.0	C	M423	53	57	1360381
19179.3	C	M424	64	19	1189141
19207.3	C	M425	53	66	1891592
19208.5	C	M426	73	46	1719441
19251.5	C	M427	81	95	543088
19297.1	C	M428	92	73	209574
19308.0	C	M429	34	59	1584128
19326.1	C	M430	16	8	1859699
19329.7	C	M431	76	15	568827
19339.9	C	M432	67	34	828725
19369.0	C	M433	12	25	1151597
19374.1	C	M434	94	99	1348064
19427.0	C	M435	14	71	1544500
19520.4	C	M436	75	33	885722
19593.3	C	M437	21	31	1250413
19644.6	C	M438	35	89	1011907
19660.1	C	M439	95	2	434915
19666.4	C	M440	64	80	1068215
19726.6	C	M441	54	7	1014441
19808.1	C	M442	26	69	909824
19846.9	C	M443	51	84	1818634
19909.3	C	M444	6	42	718662
20011.5	C	M445	23	69	1083666
20051.7	C	M446	67	86	816203
20053.7	C	M447	76	25	1174274
20063.9	C	M448	47	1	1704849
20071.5	C	M449	81	44	1370489
20074.5	C	M450	51	73	251812
20077.6	C	M451	0	43	1150403
20103.5	C	M452	98	58	343490
20132.4	C	M453	17	55	225635
20142.9	C	M454	79	16	1475711
20172.8	C	M455	65	61	128815
20218.0	C	M456	73	24	1480721
20219.6	C	M457	77	6	1157562
20298.0	C	M458	47	37	701183
20343.6	C	M459	93	12	351269
20361.7	C	M460	70	42	592836
20464.0	C	M461	95	34	429171
20465.2	C	M462	99	72	585128
20520.7	C	M463	73	97	289722
20613.1	C	M464	83	71	269900
20664.1	C	M465	62	45	710278
20679.1	C	M466	22	7	1810962
20679.8	C	M467	26	73	849862
20694.9	C	M468	99	9	913876
20793.1	C	M469	5	99	242752
20810.9	C	M470	93	70	318886
20849.5	C	M471	28	56	1004162
20924.0	C	M472	96	46	174264
20929.9	C	M473	43	68	918737
20947.4	C	M474	22	25	360192
20952.7	C	M475	29	88	853798
20971.5	C	M476	76	3	985020
21014.1	C	M477	87	53	984504
21044.0	C	M478	24	19	1974691
21046.7	C	M479	98	73	1090972
21077.9	C	M480	87	8	928015
21132.6	C	M481	42	92	1943645
21138.6	C	M482	96	71	1218903
21148.6	C	M483	15	12	1253409
21180.3	C	M484	76	86	1815323
21232.0	C	M485	99	6	1432298
21278.9	C	M486	18	33	422468
21281.9	C	M487	29	55	1551332
21282.9	C	M488	14	4	659564
21342.7	C	M489	92	22	1317641
21392.8	C	M490	28	95	247936
21431.9	C	M491	79	83	1252609
21450.8	C	M492	0	98	1280576
21455.9	C	M493	34	54	1165965
21499.3	C	M494	82	90	875789
21586.5	C	M495	86	50	1071708
21700.5	C	M496	82	2	561207
21706.3	C	M497	90	62	1877878
21815.6	C	M498	87	34	1777859
21922.7	C	M499	24	60	1292580
21952.4	C	M500	90	69	332002
21974.2	C	M501	91	54	1539214
21981.8	C	M502	94	78	1360177
21997.1	C	M503	88	79	413282
22023.4	C	M504	3	98	127672
22078.8	C	M505	17	96	1331938
22083.5	C	M506	71	54	1485143
22099.4	C	M507	33	48	336264
22133.7	C	M508	40	89	667486
22144.2	C	M509	44	51	1829965
22234.2	C	M510	89	82	1167317
22256.0	C	M511	70	52	184170
22268.1	C	M512	55	12	556447
22310.9	C	M513	39	5	1621020
22343.8	C	M514	60	99	219085
22347.6	C	M515	80	72	173183
22377.0	C	M516	51	85	834438
22438.0	C	M517	3	29	1124703
22460.7	C	M518	13	42	1637904
22492.0	C	M519	10	44	1467838
22501.4	C	M520	19	17	1478197
22510.6	C	M521	44	40	308992
22522.7	C	M522	98	17	1845859
22535.5	C	M523	12	76	973275
22576.4	C	M524	71	43	187944
22611.0	C	M525	57	62	1963753
22643.5	C	M526	14	6	848322
22717.5	C	M527	2	56	708073
22791.7	C	M528	11	30	775253
22850.9	C	M529	11	79	1431149
22889.6	C	M530	49	40	1126781
22907.4	C	M531	43	66	590276
22981.3	C	M532	63	20	1070893
22997.1	C	M533	60	98	272482
23011.7	C	M534	28	85	967535
23017.1	C	M535	16	90	403686
23087.6	C	M536	33	53	560915
23126.5	C	M537	97	64	1417086
23220.9	C	M538	83	44	1197335
23233.0	C	M539	92	62	134433
23239.3	C	M540	51	4	229652
23263.9	C	M541	2	5	675323
23305.6	C	M542	94	92	1584593
23338.0	C	M543	79	45	1521644
23338.3	C	M544	45	35	1723034
23368.6	C	M545	42	68	494338
23385.9	C	M546	73	61	1480927
23442.7	C	M547	13	10	676448
23446.8	C	M548	35	74	1755806
23509.1	C	M549	95	79	1266926
23532.3	C	M550	46	21	1506514
23564.9	C	M551	59	62	1680532
23565.1	C	M552	41	31	1597270
23616.4	C	M553	50	44	1868842
23618.9	C	M554	9	20	522782
23632.9	C	M555	99	97	1304747
23633.0	C	M556	84	8	1683873
23651.5	C	M557	6	75	297748
23764.7	C	M558	46	73	358181
23793.2	C	M559	61	83	909271
23822.6	C	M560	67	27	1120658
23854.0	C	M561	88	63	427020
23868.8	C	M562	60	4	1422164
23948.4	C	M563	81	87	1473163
23962.1	C	M564	57	78	1187538
23967.3	C	M565	40	1	936010
23970.9	C	M566	7	62	480482
23984.6	C	M567	57	95	1817993
24036.7	C	M568	34	74	1297067
24075.6	C	M569	88	31	133006
24164.6	C	M570	39	68	609031
24188.5	C	M571	76	78	512814
24217.3	C	M572	53	57	566227
24242.8	C	M573	75	46	1363302
24258.8	C	M574	50	24	1998672
24260.0	C	M575	61	55	1421951
24262.0	C	M576	62	60	1847182
24311.0	C	M577	33	67	538559
24366.8	C	M578	37	31	1968065
24382.9	C	M579	26	66	871176
24429.8	C	M580	77	56	778054
24460.6	C	M581	3	69	470220
24474.8	C	M582	71	55	654367
24538.4	C	M583	80	43	902198
24572.0	C	M584	88	98	533907
24578.4	C	M585	96	66	1205883
24580.5	C	M586	40	54	1780970
24595.2	C	M587	43	2	1142121
24599.8	C	M588	24	42	615636
24617.9	C	M589	5	45	1034915
24726.7	C	M590	84	52	1233190
24749.8	C	M591	82	92	1901935
24785.0	C	M592	95	69	1671309
24807.7	C	M593	39	26	1467707
24821.2	C	M594	68	8	1691437
24826.8	C	M595	79	98	1687403
24843.5	C	M596	57	77	1293714
24856.1	C	M597	56	97	889073
24872.7	C	M598	57	12	1717569
24893.6	C	M599	19	2	1702639
24895.5	C	M600	22	2	182509
24909.8	C	M601	8	35	1202186
24910.0	C	M602	71	50	1441912
25053.1	C	M603	52	63	655681
25068.4	C	M604	69	77	1645822
25096.6	C	M605	72	36	649330
25107.8	C	M606	35	18	478021
25109.6	C	M607	64	80	1619874
25163.0	C	M608	59	56	1245309
25176.0	C	M609	96	1	1896645
25207.2	C	M610	13	22	972450
25252.6	C	M611	31	0	1386235
25261.1	C	M612	19	76	327211
25272.7	C	M613	52	67	198076
25377.0	C	M614	75	89	1572534
25383.9	C	M615	72	53	1867870
25386.0	C	M616	18	75	952308
25391.4	C	M617	19	37	1808264
25462.0	C	M618	76	35	537522
25515.3	C	M619	43	8	1830264
25535.8	C	M620	20	67	1316515
25601.0	C	M621	99	23	288035
25621.9	C	M622	31	54	1588812
25642.4	C	M623	37	26	505172
25726.7	C	M624	72	88	1533334
25733.8	C	M625	58	17	208604
25789.1	C	M626	16	60	452823
25825.2	C	M627	12	99	558467
25848.8	C	M628	41	37	1691773
25903.6	C	M629	70	46	645855
25940.3	C	M630	44	57	521833
25986.7	C	M631	24	11	596793
25997.5	C	M632	35	61	1334752
26138.3	C	M633	81	68	940093
26138.7	C	M634	11	98	787812
26276.9	C	M635	13	11	1387582
26401.8	C	M636	86	71	1458876
26464.8	C	M637	83	39	1904233
26493.0	C	M638	32	62	1325545
26577.2	C	M639	84	50	1400901
26606.3	C	M640	14	51	688331
26620.9	C	M641	16	17	1456920
26674.6	C	M642	99	17	1132256
26706.5	C	M643	84	80	1246007
26721.9	C	M644	18	91	1115373
26749.9	C	M645	8	95	1642137
26776.8	C	M646	4	82	497695
26786.8	C	M647	13	11	644643
26794.4	C	M648	3	35	1330429
26818.7	C	M649	74	64	183776
26851.2	C	M650	98	50	1244597
26918.6	C	M651	74	37	1436208
26950.7	C	M652	19	84	661231
27046.8	C	M653	94	39	1833520
27142.0	C	M654	77	27	163705
27146.4	C	M655	54	18	1868180
27214.4	C	M656	60	63	823379
27233.5	C	M657	3	4	708407
27355.8	C	M658	60	53	1581436
27389.9	C	M659	85	57	1963801
27447.5	C	M660	94	53	258703
27493.1	C	M661	13	87	1434909
27530.5	C	M662	62	73	1999904
27568.2	C	M663	30	24	1119695
27581.8	C	M664	15	41	1723845
27677.7	C	M665	33	6	1395754
27752.8	C	M666	25	42	401611
27759.3	C	M667	64	5	809444
27819.6	C	M668	31	34	841871
27827.1	C	M669	33	29	1326922
27834.6	C	M670	46	26	1207848
27836.0	C	M671	78	93	1021467
27852.7	C	M672	26	33	288325
27954.7	C	M673	84	23	1268627
28005.1	C	M674	17	20	182453
28029.0	C	M675	0	89	641414
28122.2	C	M676	64	22	1235938
28134.8	C	M677	23	37	1791397
28135.5	C	M678	63	84	732721
28165.5	C	M679	58	14	976937
28177.9	C	M680	28	35	1625364
28178.3	C	M681	78	35	312527
28180.0	C	M682	72	18	206044
28276.9	C	M683	53	92	823803
28297.0	C	M684	66	79	1217721
28301.2	C	M685	30	92	1640432
28309.3	C	M686	58	49	1807705
28433.0	C	M687	26	98	1228498
28450.1	C	M688	90	27	936373
28558.8	C	M689	85	68	1731392
28598.1	C	M690	30	54	1449060
28662.8	C	M691	30	31	1869326
28669.4	C	M692	99	55	444334
28835.9	C	M693	40	0	1481743
28863.1	C	M694	96	74	903132
28888.2	C	M695	22	29	408706
28959.8	C	M696	38	33	1846337
28964.7	C	M697	21	52	1013919
28987.5	C	M698	59	74	521478
29120.6	C	M699	7	66	351200
29171.8	C	M700	89	83	203310
29175.2	C	M701	22	80	1841967
29273.2	C	M702	17	76	868216
29380.0	C	M703	64	98	544852
29402.1	C	M704	71	90	1700651
29419.9	C	M705	83	26	1591744
29438.7	C	M706	52	55	750234
29473.3	C	M707	34	71	466628
29493.3	C	M708	55	21	956773
29496.5	C	M709	28	74	417242
29530.8	C	M710	1	37	856189
29633.8	C	M711	55	90	1187165
29636.7	C	M712	56	63	1469065
29650.4	C	M713	70	95	820035
29710.2	C	M714	77	72	931149
29769.4	C	M715	58	87	991490
29786.6	C	M716	92	13	450182
29829.0	C	M717	50	11	1040113
29889.4	C	M718	77	84	352204
29983.7	C	M719	42	21	1895067
30025.5	C	M720	8	15	1421610
30040.8	C	M721	91	45	875072
30041.8	C	M722	81	84	1788208
30086.1	C	M723	70	31	286292
30086.2	C	M724	29	86	1600757
30163.2	C	M725	67	47	433839
30167.0	C	M726	58	38	476070
30167.8	C	M727	90	35	1161076
30169.1	C	M728	39	29	1114237
30174.9	C	M729	41	11	334098
30204.4	C	M730	1	77	856273
30217.5	C	M731	59	22	1544311
30228.0	C	M732	81	41	1751614
30269.9	C	M733	72	35	842863
30271.9	C	M734	8	55	1570624
30316.9	C	M735	72	78	1717123
30332.0	C	M736	86	67	1842328
30368.5	C	M737	68	32	1218895
30382.0	C	M738	23	88	628837
30391.2	C	M739	3	25	710030
30397.0	C	M740	83	19	1746946
30402.7	C	M741	62	19	573438
30468.6	C	M742	2	68	383054
30487.7	C	M743	58	14	1499801
30496.9	C	M744	61	3	971135
30514.0	C	M745	37	75	1537403
30611.2	C	M746	15	62	705239
30644.3	C	M747	59	52	913814
30688.0	C	M748	35	82	652288
30691.7	C	M749	87	28	1674256
30728.4	C	M750	6	18	767371
30735.4	C	M751	79	53	396543
30735.8	C	M752	2	44	458982
30742.7	C	M753	42	61	438111
30751.4	C	M754	12	13	213326
30815.2	C	M755	70	68	1133691
30876.7	C	M756	7	92	1582585
30948.6	C	M757	34	97	1067975
31015.7	C	M758	55	47	1797327
31021.6	C	M759	31	73	943455
31037.0	C	M760	0	72	685978
31090.0	C	M761	63	56	1938196
31091.2	C	M762	56	65	162009
31148.2	C	M763	94	45	1382547
31160.3	C	M764	7	38	974835
31166.0	C	M765	21	0	1237998
31197.9	C	M766	67	89	1016940
31229.3	C	M767	65	1	1324060
31288.5	C	M768	87	95	1278949
31297.1	C	M769	87	74	1035301
31299.8	C	M770	58	41	1747118
31370.7	C	M771	32	70	267306
31390.5	C	M772	38	48	1018207
31435.8	C	M773	76	64	1893376
31541.0	C	M774	21	40	826566
31546.5	C	M775	24	15	1259941
31548.2	C	M776	5	93	1723307
31582.8	C	M777	70	93	683674
31606.0	C	M778	26	80	1612310
31651.7	C	M779	35	81	1211549
31684.6	C	M780	64	27	307903
31744.2	C	M781	78	59	1802903
31793.9	C	M782	91	57	851985
31809.4	C	M783	99	18	245437
31897.4	C	M784	29	47	1747313
31935.5	C	M785	75	57	1163776
31960.4	C	M786	89	15	1995309
31967.1	C	M787	44	93	1017166
31967.2	C	M788	69	42	582466
31982.1	C	M789	62	10	1542802
32053.4	C	M790	65	19	627220
32131.1	C	M791	16	48	389536
32188.0	C	M792	22	20	1988901
32273.8	C	M793	60	80	1409788
32334.2	C	M794	86	25	762021
32336.6	C	M795	71	44	476781
32342.8	C	M796	15	54	595357
32406.3	C	M797	99	42	1735506
32427.2	C	M798	11	20	1689178
